year,sector,gva,department
2016,- Alimentos,8248.999992617644,pando
2016,- Bebidas y Tabaco,20.255665878584985,pando
2016,- Coca,0.0,pando
2016,- Comunicaciones,2591.356088419145,pando
2016,- Madera y Productos de Madera,6003.158038897372,pando
2016,- Minerales Metálicos y no Metálicos,23793.73045166194,pando
2016,- Otras Industrias Manufactureras,5197.662087096552,pando
2016,- Petróleo Crudo y Gas Natural,0.0,pando
2016,- Productos Agrícolas Industriales,494.7725022916001,pando
2016,- Productos Agrícolas no Industriales,27293.401740582478,pando
2016,- Productos Pecuarios,6436.07526425716,pando
2016,- Productos de Minerales no Metálicos,1694.1349742082723,pando
2016,- Productos de Refinación del Petróleo,0.0,pando
2016,- Propiedad de Vivienda,4696.7588235148705,pando
2016,- Servicios Financieros,4681.190866732718,pando
2016,- Servicios a las Empresas,6941.484330603496,pando
2016,"- Silvicultura, Caza y Pesca",63135.84034832293,pando
2016,"- Textiles, Prendas de Vestir y Productos del Cuero",19103.01861141959,pando
2016,- Transporte y Almacenamiento,4373.146109673784,pando
2016,"1. Agricultura, Silvicultura, Caza y Pesca",97360.08985545416,pando
2016,10. Restaurantes y Hoteles,15863.452787229122,pando
2016,11. Servicios de la Administración Pública,51868.431746441864,pando
2016,2. Extracción de Minas y Canteras,23793.73045166194,pando
2016,3. Industrias Manufactureras,40267.22937011802,pando
2016,"4. Electricidad, Gas y Agua",3231.3370845038617,pando
2016,5. Construcción,53637.34998202352,pando
2016,6. Comercio,38472.418898588854,pando
2016,"7. Transporte, Almacenamiento y Comunicaciones",6964.502198092929,pando
2016,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",16319.434020851086,pando
2016,"9. Servicios Comunales, Sociales, Personales y Domésticos",10458.878954168224,pando
2016,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",20040.357073266958,pando
2016,PRODUCTO INTERNO BRUTO (a precios básicos),353993.89435724623,pando
2016,PRODUCTO INTERNO BRUTO (a precios de mercado),374034.25143051316,pando
2016,Servicios Bancarios Imputados,-4242.960991887358,pando
1988,- Alimentos,20728.52186569974,potosi
1988,- Bebidas y Tabaco,2128.384344265653,potosi
1988,- Coca,0.0,potosi
1988,- Comunicaciones,3964.5626783069574,potosi
1988,- Madera y Productos de Madera,4369.649346416569,potosi
1988,- Minerales Metálicos y no Metálicos,246725.84787976142,potosi
1988,- Otras Industrias Manufactureras,9997.687144479502,potosi
1988,- Petróleo Crudo y Gas Natural,0.0,potosi
1988,- Productos Agrícolas Industriales,0.0,potosi
1988,- Productos Agrícolas no Industriales,125592.74356261638,potosi
1988,- Productos Pecuarios,23086.191987678518,potosi
1988,- Productos de Minerales no Metálicos,1561.0679586977647,potosi
1988,- Productos de Refinación del Petróleo,0.0,potosi
1988,- Propiedad de Vivienda,62685.6732121366,potosi
1988,- Servicios Financieros,3280.2777040368114,potosi
1988,- Servicios a las Empresas,14737.661563602316,potosi
1988,"- Silvicultura, Caza y Pesca",681.6435713825551,potosi
1988,"- Textiles, Prendas de Vestir y Productos del Cuero",9628.275124887292,potosi
1988,- Transporte y Almacenamiento,49071.24292282663,potosi
1988,"1. Agricultura, Silvicultura, Caza y Pesca",149360.57912167747,potosi
1988,10. Restaurantes y Hoteles,25667.31152916995,potosi
1988,11. Servicios de la Administración Pública,111594.94698909426,potosi
1988,2. Extracción de Minas y Canteras,246725.84787976142,potosi
1988,3. Industrias Manufactureras,48413.58578444652,potosi
1988,"4. Electricidad, Gas y Agua",1680.689345713006,potosi
1988,5. Construcción,15555.364356537015,potosi
1988,6. Comercio,65261.29710183982,potosi
1988,"7. Transporte, Almacenamiento y Comunicaciones",53035.80560113359,potosi
1988,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",80703.61247977574,potosi
1988,"9. Servicios Comunales, Sociales, Personales y Domésticos",28426.410536081174,potosi
1988,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",18141.661099285142,potosi
1988,PRODUCTO INTERNO BRUTO (a precios básicos),824177.8926344212,potosi
1988,PRODUCTO INTERNO BRUTO (a precios de mercado),842319.5537337064,potosi
1988,Servicios Bancarios Imputados,-2247.558090808797,potosi
1989,- Alimentos,19744.637221331155,potosi
1989,- Bebidas y Tabaco,2008.592569100843,potosi
1989,- Coca,0.0,potosi
1989,- Comunicaciones,4647.362377090212,potosi
1989,- Madera y Productos de Madera,4128.179607640944,potosi
1989,- Minerales Metálicos y no Metálicos,293069.00818101375,potosi
1989,- Otras Industrias Manufactureras,10479.029544989062,potosi
1989,- Petróleo Crudo y Gas Natural,0.0,potosi
1989,- Productos Agrícolas Industriales,0.0,potosi
1989,- Productos Agrícolas no Industriales,103720.60211875214,potosi
1989,- Productos Pecuarios,22442.25087504297,potosi
1989,- Productos de Minerales no Metálicos,1887.3957245118904,potosi
1989,- Productos de Refinación del Petróleo,0.0,potosi
1989,- Propiedad de Vivienda,63396.44130619461,potosi
1989,- Servicios Financieros,2801.0572801291473,potosi
1989,- Servicios a las Empresas,14987.924095468432,potosi
1989,"- Silvicultura, Caza y Pesca",574.8672929407894,potosi
1989,"- Textiles, Prendas de Vestir y Productos del Cuero",8841.536606434316,potosi
1989,- Transporte y Almacenamiento,51956.15137970073,potosi
1989,"1. Agricultura, Silvicultura, Caza y Pesca",126737.7202867359,potosi
1989,10. Restaurantes y Hoteles,27738.431568808708,potosi
1989,11. Servicios de la Administración Pública,114610.57606,potosi
1989,2. Extracción de Minas y Canteras,293069.00818101375,potosi
1989,3. Industrias Manufactureras,47089.371274008205,potosi
1989,"4. Electricidad, Gas y Agua",6052.264614632344,potosi
1989,5. Construcción,11441.659354058773,potosi
1989,6. Comercio,68285.10874481469,potosi
1989,"7. Transporte, Almacenamiento y Comunicaciones",56603.51375679094,potosi
1989,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",81185.42268179219,potosi
1989,"9. Servicios Comunales, Sociales, Personales y Domésticos",29012.845838632074,potosi
1989,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",19203.11183516901,potosi
1989,PRODUCTO INTERNO BRUTO (a precios básicos),859114.4669666478,potosi
1989,PRODUCTO INTERNO BRUTO (a precios de mercado),878317.5788018168,potosi
1989,Servicios Bancarios Imputados,-2711.4553946397305,potosi
1990,- Alimentos,21686.782747415516,potosi
1990,- Bebidas y Tabaco,2038.4472340307561,potosi
1990,- Coca,0.0,potosi
1990,- Comunicaciones,4424.961528534641,potosi
1990,- Madera y Productos de Madera,4618.95234741417,potosi
1990,- Minerales Metálicos y no Metálicos,326869.3914568011,potosi
1990,- Otras Industrias Manufactureras,11218.996791482215,potosi
1990,- Petróleo Crudo y Gas Natural,0.0,potosi
1990,- Productos Agrícolas Industriales,0.0,potosi
1990,- Productos Agrícolas no Industriales,108354.85077487331,potosi
1990,- Productos Pecuarios,21324.82007113444,potosi
1990,- Productos de Minerales no Metálicos,2029.4095702425432,potosi
1990,- Productos de Refinación del Petróleo,0.0,potosi
1990,- Propiedad de Vivienda,64011.81771078236,potosi
1990,- Servicios Financieros,2519.5602526741995,potosi
1990,- Servicios a las Empresas,16818.51625997045,potosi
1990,"- Silvicultura, Caza y Pesca",628.7767435586635,potosi
1990,"- Textiles, Prendas de Vestir y Productos del Cuero",9389.262902538441,potosi
1990,- Transporte y Almacenamiento,54271.10075034499,potosi
1990,"1. Agricultura, Silvicultura, Caza y Pesca",130308.4475895664,potosi
1990,10. Restaurantes y Hoteles,27982.984620230534,potosi
1990,11. Servicios de la Administración Pública,109949.03413000001,potosi
1990,2. Extracción de Minas y Canteras,326869.3914568011,potosi
1990,3. Industrias Manufactureras,50981.85159312363,potosi
1990,"4. Electricidad, Gas y Agua",8234.172811135817,potosi
1990,5. Construcción,12726.435338293166,potosi
1990,6. Comercio,71375.34419768749,potosi
1990,"7. Transporte, Almacenamiento y Comunicaciones",58696.06227887963,potosi
1990,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",83349.894223427,potosi
1990,"9. Servicios Comunales, Sociales, Personales y Domésticos",29960.117182112976,potosi
1990,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",21775.9543845836,potosi
1990,PRODUCTO INTERNO BRUTO (a precios básicos),908001.0247321655,potosi
1990,PRODUCTO INTERNO BRUTO (a precios de mercado),929776.9791167491,potosi
1990,Servicios Bancarios Imputados,-2432.7106890923483,potosi
1991,- Alimentos,23169.712587324157,potosi
1991,- Bebidas y Tabaco,2322.7576626451637,potosi
1991,- Coca,0.0,potosi
1991,- Comunicaciones,4588.266133411993,potosi
1991,- Madera y Productos de Madera,3829.9410885061807,potosi
1991,- Minerales Metálicos y no Metálicos,324564.0336655528,potosi
1991,- Otras Industrias Manufactureras,15805.495147502668,potosi
1991,- Petróleo Crudo y Gas Natural,0.0,potosi
1991,- Productos Agrícolas Industriales,0.0,potosi
1991,- Productos Agrícolas no Industriales,126910.97940752027,potosi
1991,- Productos Pecuarios,20563.508489115986,potosi
1991,- Productos de Minerales no Metálicos,2126.0010968888882,potosi
1991,- Productos de Refinación del Petróleo,0.0,potosi
1991,- Propiedad de Vivienda,64746.47108331219,potosi
1991,- Servicios Financieros,1495.791849345699,potosi
1991,- Servicios a las Empresas,17311.467103806688,potosi
1991,"- Silvicultura, Caza y Pesca",619.637841358009,potosi
1991,"- Textiles, Prendas de Vestir y Productos del Cuero",10129.258872963326,potosi
1991,- Transporte y Almacenamiento,60674.281601481925,potosi
1991,"1. Agricultura, Silvicultura, Caza y Pesca",148094.12573799424,potosi
1991,10. Restaurantes y Hoteles,29486.07501246994,potosi
1991,11. Servicios de la Administración Pública,119288.60621999999,potosi
1991,2. Extracción de Minas y Canteras,324564.0336655528,potosi
1991,3. Industrias Manufactureras,57383.16645583038,potosi
1991,"4. Electricidad, Gas y Agua",5649.871488660403,potosi
1991,5. Construcción,17315.04042727585,potosi
1991,6. Comercio,75938.00110703758,potosi
1991,"7. Transporte, Almacenamiento y Comunicaciones",65262.54773489392,potosi
1991,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",83553.73003646458,potosi
1991,"9. Servicios Comunales, Sociales, Personales y Domésticos",30999.33954203443,potosi
1991,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",21883.098810276177,potosi
1991,PRODUCTO INTERNO BRUTO (a precios básicos),956089.8958924416,potosi
1991,PRODUCTO INTERNO BRUTO (a precios de mercado),977972.9947027178,potosi
1991,Servicios Bancarios Imputados,-1444.641535772205,potosi
1992,- Alimentos,22643.13035066068,potosi
1992,- Bebidas y Tabaco,1911.6473130030179,potosi
1992,- Coca,0.0,potosi
1992,- Comunicaciones,4674.36152385762,potosi
1992,- Madera y Productos de Madera,3491.366549315183,potosi
1992,- Minerales Metálicos y no Metálicos,341943.06466288265,potosi
1992,- Otras Industrias Manufactureras,18873.80776246161,potosi
1992,- Petróleo Crudo y Gas Natural,0.0,potosi
1992,- Productos Agrícolas Industriales,0.0,potosi
1992,- Productos Agrícolas no Industriales,112630.80649909252,potosi
1992,- Productos Pecuarios,22346.954220453517,potosi
1992,- Productos de Minerales no Metálicos,2432.180741575561,potosi
1992,- Productos de Refinación del Petróleo,0.0,potosi
1992,- Propiedad de Vivienda,65491.91280769217,potosi
1992,- Servicios Financieros,1393.6384156364227,potosi
1992,- Servicios a las Empresas,18540.215561913887,potosi
1992,"- Silvicultura, Caza y Pesca",615.3776117996093,potosi
1992,"- Textiles, Prendas de Vestir y Productos del Cuero",11109.64746221459,potosi
1992,- Transporte y Almacenamiento,66411.16007410693,potosi
1992,"1. Agricultura, Silvicultura, Caza y Pesca",135593.13833134563,potosi
1992,10. Restaurantes y Hoteles,31278.11613478698,potosi
1992,11. Servicios de la Administración Pública,117664.48744999999,potosi
1992,2. Extracción de Minas y Canteras,341943.06466288265,potosi
1992,3. Industrias Manufactureras,60461.78017923064,potosi
1992,"4. Electricidad, Gas y Agua",5984.174827688883,potosi
1992,5. Construcción,27050.89392583251,potosi
1992,6. Comercio,76541.54711192266,potosi
1992,"7. Transporte, Almacenamiento y Comunicaciones",71085.52159796454,potosi
1992,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",85425.76678524248,potosi
1992,"9. Servicios Comunales, Sociales, Personales y Domésticos",32887.23136546064,potosi
1992,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",18063.74065971157,potosi
1992,PRODUCTO INTERNO BRUTO (a precios básicos),984615.7974481183,potosi
1992,PRODUCTO INTERNO BRUTO (a precios de mercado),1002679.5381078299,potosi
1992,Servicios Bancarios Imputados,-1299.9249242393284,potosi
1993,- Alimentos,23158.942119351475,potosi
1993,- Bebidas y Tabaco,1661.8131457265738,potosi
1993,- Coca,0.0,potosi
1993,- Comunicaciones,5064.1788967413195,potosi
1993,- Madera y Productos de Madera,3614.008168165651,potosi
1993,- Minerales Metálicos y no Metálicos,377148.02342693997,potosi
1993,- Otras Industrias Manufactureras,14360.837519540208,potosi
1993,- Petróleo Crudo y Gas Natural,0.0,potosi
1993,- Productos Agrícolas Industriales,0.0,potosi
1993,- Productos Agrícolas no Industriales,116226.32413580288,potosi
1993,- Productos Pecuarios,22461.66224278004,potosi
1993,- Productos de Minerales no Metálicos,2631.5665886598886,potosi
1993,- Productos de Refinación del Petróleo,0.0,potosi
1993,- Propiedad de Vivienda,66572.50970136495,potosi
1993,- Servicios Financieros,1297.97736924652,potosi
1993,- Servicios a las Empresas,19999.637420911517,potosi
1993,"- Silvicultura, Caza y Pesca",645.1015018991997,potosi
1993,"- Textiles, Prendas de Vestir y Productos del Cuero",12278.185226536945,potosi
1993,- Transporte y Almacenamiento,60206.15660054578,potosi
1993,"1. Agricultura, Silvicultura, Caza y Pesca",139333.0878804821,potosi
1993,10. Restaurantes y Hoteles,32100.653903836166,potosi
1993,11. Servicios de la Administración Pública,107097.17942999999,potosi
1993,2. Extracción de Minas y Canteras,377148.02342693997,potosi
1993,3. Industrias Manufactureras,57705.352767980745,potosi
1993,"4. Electricidad, Gas y Agua",7185.873862347869,potosi
1993,5. Construcción,42278.7526941847,potosi
1993,6. Comercio,77300.22705070386,potosi
1993,"7. Transporte, Almacenamiento y Comunicaciones",65270.3354972871,potosi
1993,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",87870.12449152299,potosi
1993,"9. Servicios Comunales, Sociales, Personales y Domésticos",34753.02128986159,potosi
1993,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",17255.547309546848,potosi
1993,PRODUCTO INTERNO BRUTO (a precios básicos),1026848.7575878738,potosi
1993,PRODUCTO INTERNO BRUTO (a precios de mercado),1044104.3048974207,potosi
1993,Servicios Bancarios Imputados,-1193.8747072732185,potosi
1994,- Alimentos,23562.73322572929,potosi
1994,- Bebidas y Tabaco,1837.3972647256153,potosi
1994,- Coca,0.0,potosi
1994,- Comunicaciones,8492.390241687397,potosi
1994,- Madera y Productos de Madera,2373.5405558161756,potosi
1994,- Minerales Metálicos y no Metálicos,341609.567293725,potosi
1994,- Otras Industrias Manufactureras,15642.661837561498,potosi
1994,- Petróleo Crudo y Gas Natural,0.0,potosi
1994,- Productos Agrícolas Industriales,0.0,potosi
1994,- Productos Agrícolas no Industriales,121392.52010101809,potosi
1994,- Productos Pecuarios,22395.047421927244,potosi
1994,- Productos de Minerales no Metálicos,1967.6030025665057,potosi
1994,- Productos de Refinación del Petróleo,0.0,potosi
1994,- Propiedad de Vivienda,67595.55968676784,potosi
1994,- Servicios Financieros,1246.426338375738,potosi
1994,- Servicios a las Empresas,21721.338719897238,potosi
1994,"- Silvicultura, Caza y Pesca",614.1380593150118,potosi
1994,"- Textiles, Prendas de Vestir y Productos del Cuero",12959.267336529316,potosi
1994,- Transporte y Almacenamiento,62898.679511572074,potosi
1994,"1. Agricultura, Silvicultura, Caza y Pesca",144401.70558226036,potosi
