year,department,isic_section,sector_label,value
2020,cochabamba,B,Actividad extractiva,-12.429746466542852
2020,cochabamba,C,Industrias manufactureras,-13.532868958533854
2020,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",-2.8923975819400027
2020,cochabamba,F,Construcción,-18.61824165813765
2020,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,-22.637376362961632
2020,cochabamba,H,Transporte y almacenamiento,-29.794481436715927
2020,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,-26.588944571624324
2020,cochabamba,J,Comunicación e informaciones,-1.5008175899938578
2020,cochabamba,K,Actividades financieras y de seguros,-4.92015189983654
2020,cochabamba,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",-7.504274556608635
2020,cochabamba,O,Administracion publica,-11.875976686502312
2020,cochabamba,P,Enseñanza,-1.1634453514213021
2020,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,10.087989949488787
2020,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-37.589628206308156
2021,cochabamba,,Impuestos netos de subvenciones a los productos,1.3280695771042588
2021,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),7.851302221412553
2021,cochabamba,,VALOR AGREGADO BRUTO,8.495946951295892
2021,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",3.510992431273749
2021,cochabamba,B,Actividad extractiva,-9.491618262832745
2021,cochabamba,C,Industrias manufactureras,6.319843761784057
2021,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",5.808127834110934
2021,cochabamba,F,Construcción,15.902696150729284
2021,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,17.139837286590208
2021,cochabamba,H,Transporte y almacenamiento,24.204230511986964
2021,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,19.84410288673169
2021,cochabamba,J,Comunicación e informaciones,1.6498436248916448
2021,cochabamba,K,Actividades financieras y de seguros,-0.9030121510086389
2021,cochabamba,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",5.528607230821422
2021,cochabamba,O,Administracion publica,12.507509649142918
2021,cochabamba,P,Enseñanza,0.6670502018740336
2021,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,5.320636614797692
2021,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",18.651831435586573
2022,cochabamba,,Impuestos netos de subvenciones a los productos,-9.499691218689449
2022,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),5.4340694163434335
2022,cochabamba,,VALOR AGREGADO BRUTO,6.648763540541751
2022,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",1.6134107787663368
2022,cochabamba,B,Actividad extractiva,-13.069864388486735
2022,cochabamba,C,Industrias manufactureras,7.972253528949807
2022,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",-2.262663819882576
2022,cochabamba,F,Construcción,0.408675398446249
2022,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,16.373199993742645
2022,cochabamba,H,Transporte y almacenamiento,1.0589926769953877
2022,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,15.82011737577966
2022,cochabamba,J,Comunicación e informaciones,2.843635366768993
2022,cochabamba,K,Actividades financieras y de seguros,0.49053960206451563
2022,cochabamba,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",9.366582382926964
